step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity, service_drop_s, dwell_remaining_s, ttt_remaining_s
69,29.791933059692383,-94.90592956542969,3418.840087890625,10.245732307434082,0.7772267460823059,16.0,2.4957115650177,1.0,2.4957115650177,4.099999904632568,0.0,0.0651075690984726,4.099999904632568,0.10000000149011612,292.18084716796875,0.0,0.0,0.061516035348176956
70,29.793066024780273,-94.89631652832031,3439.159912109375,17.81456184387207,0.738262414932251,17.0,2.4614181518554688,1.0,2.4614181518554688,4.099999904632568,0.0,0.05275643244385719,4.099999904632568,0.10000000149011612,288.166015625,0.0,5.0,0.0
71,29.794200897216797,-94.88670349121094,3459.47998046875,9.768263816833496,0.7431642413139343,17.0,2.428053855895996,1.0,2.428053855895996,4.099999904632568,0.0,0.054457902908325195,4.099999904632568,0.10000000149011612,284.25994873046875,0.0,0.19723284244537354,0.0
72,29.79538345336914,-94.87628173828125,3489.9599609375,9.86327838897705,0.7397274971008301,17.0,2.606764554977417,1.0,2.606764554977417,4.099999904632568,0.0,0.05449778959155083,4.099999904632568,0.10000000149011612,305.18218994140625,0.0,0.0,5.0
73,29.796566009521484,-94.8658676147461,3520.43994140625,9.814358711242676,0.7423082590103149,17.0,2.585510015487671,1.0,2.585510015487671,4.099999904632568,0.0,0.054827459156513214,4.099999904632568,0.10000000149011612,302.69384765625,0.0,0.0,5.0
74,29.79775047302246,-94.85545349121094,3550.919921875,9.86137866973877,0.7461951971054077,17.0,2.564598798751831,1.0,2.564598798751831,4.099999904632568,0.0,0.05191886052489281,4.099999904632568,0.10000000149011612,300.2457275390625,0.0,0.0,5.0
75,29.798933029174805,-94.84503173828125,3581.39990234375,22.431941986083984,0.8111332058906555,18.0,2.544022798538208,1.0,2.544022798538208,4.099999904632568,0.0,0.056908439844846725,4.099999904632568,0.10000000149011612,297.8368225097656,0.0,5.0,0.0
76,29.80011749267578,-94.8346176147461,3611.8798828125,11.203566551208496,0.823534369468689,18.0,2.523773670196533,1.0,2.523773670196533,4.099999904632568,0.0,0.05166768655180931,4.099999904632568,0.10000000149011612,295.4661865234375,0.0,0.03605308011174202,0.0
77,29.801300048828125,-94.82420349121094,3642.360107421875,11.487775802612305,0.8383076786994934,18.0,2.5038440227508545,1.0,2.5038440227508545,4.099999904632568,0.0,0.051317229866981506,4.099999904632568,0.10000000149011612,293.1329650878906,0.0,0.0,5.0
78,29.802650451660156,-94.81311798095703,3694.429931640625,11.852479934692383,0.8281965851783752,18.0,2.660705089569092,1.0,2.660705089569092,4.099999904632568,0.0,0.05271885171532631,4.099999904632568,0.10000000149011612,311.4971923828125,0.0,0.0,0.11445058882236481
79,29.804000854492188,-94.80203247070312,3746.5,11.567910194396973,0.8284550309181213,18.0,2.6540279388427734,1.0,2.6540279388427734,4.099999904632568,0.0,0.05330480635166168,4.099999904632568,0.10000000149011612,310.7154541015625,0.0,0.0,5.0
80,29.805349349975586,-94.79094696044922,3798.570068359375,22.90473747253418,0.8152155876159668,19.0,2.64738392829895,1.0,2.64738392829895,4.099999904632568,0.0,0.05351310968399048,4.099999904632568,0.10000000149011612,309.9376525878906,0.0,5.0,0.0
81,29.806699752807617,-94.77986907958984,3850.639892578125,18.039417266845703,0.8200709223747253,19.0,2.640773057937622,1.0,2.640773057937622,4.099999904632568,0.0,0.05117875337600708,4.099999904632568,0.10000000149011612,309.1636657714844,0.0,0.0,0.0
82,29.80805015563965,-94.76878356933594,3902.7099609375,11.274150848388672,0.819157063961029,19.0,2.634194850921631,1.0,2.634194850921631,4.099999904632568,0.0,0.055587876588106155,4.099999904632568,0.10000000149011612,308.3935546875,0.0,0.0,5.0
83,29.80940055847168,-94.75769805908203,3954.780029296875,24.910078048706055,0.8830302953720093,20.0,2.6276490688323975,1.0,2.6276490688323975,4.099999904632568,0.0,0.05161542445421219,4.099999904632568,0.10000000149011612,307.6272277832031,0.0,5.0,0.0
84,29.810749053955078,-94.74681854248047,3996.68994140625,13.05904769897461,0.8903191685676575,20.0,2.5711276531219482,1.0,2.5711276531219482,4.099999904632568,8.665155520740965e-16,0.05612524226307869,4.099999904632568,0.10000000149011612,301.01007080078125,0.0,0.0,0.0
85,29.81209945678711,-94.73593139648438,4038.60009765625,13.290287017822266,0.880702793598175,20.0,2.5611841678619385,1.0,2.5611841678619385,4.099999904632568,0.0,0.05290756747126579,4.099999904632568,0.10000000149011612,299.845947265625,0.0,0.0,5.0
86,29.81344985961914,-94.72505187988281,4080.510009765625,12.873262405395508,0.8802210688591003,20.0,2.5513172149658203,1.0,2.5513172149658203,4.099999904632568,0.0,0.051926348358392715,4.099999904632568,0.10000000149011612,298.6907958984375,0.0,0.0,0.0025673415511846542
87,29.814800262451172,-94.71416473388672,4122.419921875,12.800084114074707,0.8677763342857361,20.0,2.5415256023406982,1.0,2.5415256023406982,4.099999904632568,0.0,0.05508054792881012,4.099999904632568,0.10000000149011612,297.5444641113281,0.0,0.0,5.0
88,29.816150665283203,-94.70328521728516,4164.330078125,12.311668395996094,0.8720610737800598,20.0,2.531808614730835,1.0,2.531808614730835,4.099999904632568,0.0,0.05253680795431137,4.099999904632568,0.10000000149011612,296.4068603515625,0.0,0.0,5.0
89,29.8174991607666,-94.69239807128906,4206.240234375,12.392345428466797,0.883393406867981,20.0,2.522165298461914,1.0,2.522165298461914,4.099999904632568,0.0,0.055255405604839325,4.099999904632568,0.10000000149011612,295.27789306640625,0.0,0.0,5.0
90,29.819286346435547,-94.6814193725586,4266.111328125,12.72992992401123,0.8884575963020325,20.0,2.56593656539917,1.0,2.56593656539917,4.099999904632568,0.0,0.0535559356212616,4.099999904632568,0.10000000149011612,300.4023132324219,0.0,0.0,0.078701913356781
91,29.82107162475586,-94.6704330444336,4325.98291015625,12.853155136108398,0.8743683695793152,20.0,2.568744659423828,1.0,2.568744659423828,4.099999904632568,0.0,0.0569281205534935,4.099999904632568,0.10000000149011612,300.7310791015625,0.0,0.0,5.0
92,29.822856903076172,-94.65945434570312,4385.8544921875,12.263797760009766,0.8837851881980896,20.0,2.571559190750122,1.0,2.571559190750122,4.099999904632568,0.0,0.05108984559774399,4.099999904632568,0.10000000149011612,301.0605773925781,0.0,0.0,5.0
93,29.824642181396484,-94.64846801757812,4445.7255859375,12.526408195495605,0.8840426802635193,20.0,2.5743799209594727,1.0,2.5743799209594727,4.099999904632568,0.0,0.057669006288051605,4.099999904632568,0.10000000149011612,301.39080810546875,0.0,0.0,5.0
94,29.82642936706543,-94.63748931884766,4505.59716796875,21.085357666015625,0.7769683599472046,21.0,2.57720685005188,1.0,2.57720685005188,4.099999904632568,0.0,0.054235152900218964,4.099999904632568,0.10000000149011612,301.7217712402344,0.0,5.0,0.0
95,29.82863426208496,-94.62677764892578,4552.7685546875,9.535502433776855,0.7745622992515564,21.0,2.5362420082092285,1.0,2.5362420082092285,4.099999904632568,0.0,0.06281928718090057,4.099999904632568,0.10000000149011612,296.9259033203125,0.0,0.0,5.0
96,29.831466674804688,-94.61647033691406,4580.89013671875,9.40667724609375,0.7720756530761719,21.0,2.4789159297943115,1.0,2.4789159297943115,4.099999904632568,0.0,0.059110403060913086,4.099999904632568,0.10000000149011612,290.21453857421875,0.0,0.0,0.05123503878712654
97,29.834299087524414,-94.60615539550781,4609.01123046875,9.276638984680176,0.7750144004821777,21.0,2.4071238040924072,1.0,2.4071238040924072,4.0,0.0,0.05137460678815842,4.0,0.0,288.8548583984375,0.0,0.0,5.0
98,29.837133407592773,-94.5958480834961,4637.1328125,9.249093055725098,0.7675892114639282,21.0,5.39077091217041,1.0,5.39077091217041,9.0,0.0,0.056619793176651,9.0,0.30000001192092896,287.5077819824219,0.0,0.0,0.1857525110244751
99,29.8399658203125,-94.58554077148438,4665.25439453125,13.334501266479492,0.8960242867469788,22.0,5.36574649810791,1.0,5.36574649810791,9.0,0.0,0.05732426047325134,9.0,0.30000001192092896,286.1731262207031,0.0,5.0,0.0
100,29.84280014038086,-94.57522583007812,4693.37548828125,13.34892463684082,0.9006834626197815,22.0,5.340951919555664,1.0,5.340951919555664,9.0,0.0,0.06166382133960724,9.0,0.30000001192092896,284.85076904296875,0.0,0.23044772446155548,0.0
101,29.845632553100586,-94.5649185180664,4721.4970703125,13.587634086608887,0.89847731590271,22.0,5.316384315490723,1.0,5.316384315490723,9.0,0.0,0.061139047145843506,9.0,0.30000001192092896,283.5404968261719,0.0,0.0,5.0
