step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity
2715,31.312469482421875,-89.17974853515625,10058.400390625,7.197005748748779,0.4300236403942108,226.0,1.994714617729187,1.0,1.994714617729187,16.0,0.0,0.008225567638874054,273.5886535644531,0.15000000596046448,34.10820388793945
2716,31.31287956237793,-89.1772232055664,10058.400390625,7.206872463226318,0.399156779050827,226.0,1.9947062730789185,1.0,1.9947062730789185,16.0,0.0,0.008216403424739838,288.4047546386719,0.15000000596046448,35.95517349243164
2717,31.313289642333984,-89.17469024658203,10058.400390625,7.216554641723633,0.36868590116500854,226.0,1.99469792842865,1.0,1.99469792842865,16.0,0.0,0.00820742454379797,303.03076171875,0.15000000596046448,37.77842712402344
2718,31.31369972229004,-89.17216491699219,10058.400390625,7.2260518074035645,0.33873066306114197,226.0,1.9946895837783813,1.0,1.9946895837783813,16.0,0.0,0.008198631927371025,317.4092712402344,0.15000000596046448,39.5708122253418
2719,31.314109802246094,-89.16963958740234,10058.400390625,7.2353620529174805,0.30940863490104675,226.0,1.9946812391281128,1.0,1.9946812391281128,16.0,0.0,0.008190025575459003,331.4838562011719,0.15000000596046448,41.32529067993164
2720,31.31451988220215,-89.1671142578125,10058.400390625,7.244483947753906,0.2808348834514618,226.0,1.9946728944778442,1.0,1.9946728944778442,16.0,0.0,0.008181607350707054,345.1992492675781,0.15000000596046448,43.03497314453125
2721,31.314929962158203,-89.16458892822266,10058.400390625,7.253417015075684,0.25312161445617676,226.0,1.9946645498275757,1.0,1.9946645498275757,16.0,0.0,0.008173376321792603,358.5016174316406,0.15000000596046448,44.693153381347656
2722,31.315340042114258,-89.16206359863281,10058.400390625,7.26215934753418,0.22637760639190674,226.0,1.9946562051773071,1.0,1.9946562051773071,16.0,0.0,0.008165334351360798,371.3387451171875,0.15000000596046448,46.2933235168457
2723,31.315750122070312,-89.15953063964844,10058.400390625,7.270710468292236,0.20070780813694,226.0,1.9946478605270386,1.0,1.9946478605270386,16.0,0.0,0.008157480508089066,383.6602478027344,0.15000000596046448,47.829193115234375
2724,31.316160202026367,-89.1570053100586,10058.400390625,7.279068470001221,0.9999914169311523,227.0,0.0005133410450071096,0.00025736031238920987,1.99463951587677,16.0,3874.19140625,0.00814981758594513,0.004117764998227358,0.15000000596046448,0.0005133410450071096
2725,31.316570281982422,-89.15447998046875,10058.400390625,7.287232398986816,0.9991934895515442,227.0,0.048260170966386795,0.024195034056901932,1.9946311712265015,16.0,40.222530364990234,0.00814234372228384,0.3871205449104309,0.15000000596046448,0.048260170966386795
2726,31.316980361938477,-89.1519546508789,10058.400390625,7.295201301574707,0.9964360594749451,227.0,0.21326231956481934,0.10691861063241959,1.994622826576233,16.0,8.330451011657715,0.008135060779750347,1.7106977701187134,0.15000000596046448,0.21326231956481934
2727,31.31739044189453,-89.14942932128906,10058.400390625,7.302974224090576,0.9917299151420593,227.0,0.4948691427707672,0.24810263514518738,1.9946144819259644,16.0,3.0224294662475586,0.00812796875834465,3.969642162322998,0.15000000596046448,0.4948691427707672
2728,31.317800521850586,-89.14689636230469,10058.400390625,7.310549736022949,0.9850935935974121,227.0,0.8919723033905029,0.4471921920776367,1.9946062564849854,16.0,1.2328412532806396,0.008121068589389324,7.1550750732421875,0.15000000596046448,0.8919723033905029
2729,31.318206787109375,-89.14432525634766,10058.400390625,7.31792688369751,0.9765531420707703,227.0,1.429354190826416,0.7034050226211548,2.0320498943328857,16.0,0.4284130334854126,0.008114234544336796,11.254480361938477,0.15000000596046448,1.429354190826416
2730,31.318613052368164,-89.1417465209961,10058.400390625,7.3252387046813965,0.9659290313720703,227.0,2.0319180488586426,1.0,2.0319180488586426,16.0,0.0,0.008107601664960384,16.354055404663086,0.15000000596046448,2.0768814086914062
2731,31.319019317626953,-89.13916778564453,10058.400390625,7.33234167098999,0.9534075856208801,227.0,2.0317864418029785,1.0,2.0317864418029785,16.0,0.0,0.008101169019937515,22.364347457885742,0.15000000596046448,2.8399734497070312
2732,31.319427490234375,-89.1365966796875,10058.400390625,7.339235782623291,0.9390402436256409,227.0,2.0316545963287354,1.0,2.0316545963287354,16.0,0.0,0.008094938471913338,29.26069450378418,0.15000000596046448,3.7154765129089355
2733,31.319833755493164,-89.13401794433594,10058.400390625,7.345918655395508,0.9228857755661011,227.0,2.031522750854492,1.0,2.031522750854492,16.0,0.0,0.008088909089565277,37.01483917236328,0.15000000596046448,4.6997809410095215
2734,31.320240020751953,-89.13143920898438,10058.400390625,7.352390766143799,0.9050103425979614,227.0,2.031391143798828,1.0,2.031391143798828,16.0,0.0,0.008083081804215908,45.59504318237305,0.15000000596046448,5.788835525512695
2735,31.320646286010742,-89.12886047363281,10058.400390625,7.358649730682373,0.8854870796203613,227.0,2.031259298324585,1.0,2.031259298324585,16.0,0.0,0.008077457547187805,54.96621322631836,0.15000000596046448,6.9781646728515625
2736,31.32105255126953,-89.12628936767578,10058.400390625,7.364696025848389,0.8643957376480103,227.0,2.031127691268921,1.0,2.031127691268921,16.0,0.0,0.008072036318480968,65.09003448486328,0.15000000596046448,8.262886047363281
2737,31.321460723876953,-89.12371063232422,10058.400390625,7.370527744293213,0.8418225646018982,227.0,2.0309958457946777,1.0,2.0309958457946777,16.0,0.0,0.008066818118095398,75.92516326904297,0.15000000596046448,9.637731552124023
2738,31.321866989135742,-89.12113189697266,10058.400390625,7.376144886016846,0.7514241933822632,228.0,2.0308642387390137,1.0,2.0308642387390137,16.0,0.0,0.008061802946031094,119.31639099121094,0.15000000596046448,15.144712448120117
2739,31.32227325439453,-89.1185531616211,10058.400390625,7.3815460205078125,0.778468132019043,228.0,2.0307326316833496,1.0,2.0307326316833496,16.0,0.0,0.008056992664933205,106.3353042602539,0.15000000596046448,13.496160507202148
2740,31.32267951965332,-89.11598205566406,10058.400390625,7.386730194091797,0.8043772578239441,228.0,2.0306010246276855,1.0,2.0306010246276855,16.0,0.0,0.008052386343479156,93.89891815185547,0.15000000596046448,11.916952133178711
2741,31.32308578491211,-89.1134033203125,10058.400390625,7.391697406768799,0.8290464282035828,228.0,2.0304694175720215,1.0,2.0304694175720215,16.0,0.0,0.008047984912991524,82.05772399902344,0.15000000596046448,10.413480758666992
2742,31.32349395751953,-89.11082458496094,10058.400390625,7.396446704864502,0.8523754477500916,228.0,2.0303378105163574,1.0,2.0303378105163574,16.0,0.0,0.008043788373470306,70.85977172851562,0.15000000596046448,8.991828918457031
2743,31.32390022277832,-89.1082534790039,10058.400390625,7.40097713470459,0.8742698431015015,228.0,2.0302062034606934,1.0,2.0302062034606934,16.0,0.0,0.008039796724915504,60.350486755371094,0.15000000596046448,7.657745361328125
2744,31.32430648803711,-89.10567474365234,10058.400390625,7.405288219451904,0.8946406841278076,228.0,2.0300745964050293,1.0,2.0300745964050293,16.0,0.0,0.008036010898649693,50.57246780395508,0.15000000596046448,6.416617393493652
2745,31.3247127532959,-89.10309600830078,10058.400390625,7.409379005432129,0.9134055376052856,228.0,2.0299429893493652,1.0,2.0299429893493652,16.0,0.0,0.00803243089467287,41.565338134765625,0.15000000596046448,5.273454189300537
2746,31.32512092590332,-89.10051727294922,10058.400390625,7.413249492645264,0.9304884076118469,228.0,2.029811382293701,1.0,2.029811382293701,16.0,0.0,0.008029057644307613,33.365562438964844,0.15000000596046448,4.23286247253418
2747,31.32552719116211,-89.09794616699219,10058.400390625,7.416898727416992,0.945820152759552,228.0,2.029679775238037,1.0,2.029679775238037,16.0,0.0,0.008025889284908772,26.006322860717773,0.15000000596046448,3.2990317344665527
2748,31.3259334564209,-89.09536743164062,10058.400390625,7.420326232910156,0.9593388438224792,228.0,2.029548406600952,1.0,2.029548406600952,16.0,0.0,0.008022928610444069,19.517364501953125,0.15000000596046448,2.475714683532715
2749,31.326339721679688,-89.09278869628906,10058.400390625,7.423531532287598,0.9709898233413696,228.0,1.766213297843933,0.8703057765960693,2.029416799545288,16.0,0.15121330320835114,0.008020173758268356,13.92489242553711,0.15000000596046448,1.766213297843933
2750,31.326745986938477,-89.0902099609375,10058.400390625,7.426514625549316,0.9807261228561401,228.0,1.1733654737472534,0.5782160758972168,2.029285430908203,16.0,0.7401384115219116,0.008017625659704208,9.251457214355469,0.15000000596046448,1.1733654737472534
2751,31.3271541595459,-89.08763885498047,10058.400390625,7.429274082183838,0.1164601594209671,229.0,2.029153823852539,1.0,2.029153823852539,16.0,0.0,0.008015284314751625,424.09912109375,0.15000000596046448,53.78514862060547
2752,31.327560424804688,-89.0850601196289,10058.400390625,7.43181037902832,0.13767409324645996,229.0,2.029022455215454,1.0,2.029022455215454,16.0,0.0,0.008013150654733181,413.91644287109375,0.15000000596046448,52.4903564453125
2753,31.327966690063477,-89.08248138427734,10058.400390625,7.4341230392456055,0.16035844385623932,229.0,2.028891086578369,1.0,2.028891086578369,16.0,0.0,0.008011224679648876,403.0279541015625,0.15000000596046448,51.10623550415039
2754,31.328372955322266,-89.07991027832031,10058.400390625,7.436211585998535,0.18442074954509735,229.0,2.028759479522705,1.0,2.028759479522705,16.0,0.0,0.008009505458176136,391.47802734375,0.15000000596046448,49.638427734375
2755,31.328779220581055,-89.07733154296875,10058.400390625,7.438075542449951,0.2097630649805069,229.0,2.02862811088562,1.0,2.02862811088562,16.0,0.0,0.008007993921637535,379.313720703125,0.15000000596046448,48.0929069519043
2756,31.329187393188477,-89.07475280761719,10058.400390625,7.4397149085998535,0.23628222942352295,229.0,2.028496742248535,1.0,2.028496742248535,16.0,0.0,0.008006690070033073,366.58453369140625,0.15000000596046448,46.47597122192383
2757,31.329593658447266,-89.07217407226562,10058.400390625,7.441129684448242,0.26387035846710205,229.0,2.02836537361145,1.0,2.02836537361145,16.0,0.0,0.008005592972040176,353.34222412109375,0.15000000596046448,44.79419708251953
2758,31.329999923706055,-89.0696029663086,10058.400390625,7.442319393157959,0.29241520166397095,229.0,2.0282340049743652,1.0,2.0282340049743652,16.0,0.0,0.008004704490303993,339.64068603515625,0.15000000596046448,43.05442810058594
2759,31.33039665222168,-89.06710052490234,10055.09765625,7.443283557891846,0.3218007981777191,229.0,1.9659216403961182,1.0,1.9659216403961182,16.0,0.0,0.008004062809050083,325.5356140136719,0.15000000596046448,39.998592376708984
2760,31.330793380737305,-89.06460571289062,10051.7958984375,7.443979740142822,0.35097503662109375,229.0,1.9661519527435303,1.0,1.9661519527435303,16.0,0.0,0.008003616705536842,311.531982421875,0.15000000596046448,38.28245162963867
2761,31.33119010925293,-89.0621109008789,10048.494140625,7.444464206695557,0.3807210624217987,229.0,1.966382384300232,1.0,1.966382384300232,16.0,0.0,0.008003365248441696,297.25390625,0.15000000596046448,36.53217697143555
2762,31.331586837768555,-89.05961608886719,10045.1923828125,7.444736957550049,0.41092556715011597,229.0,1.9666129350662231,1.0,1.9666129350662231,16.0,0.0,0.00800330936908722,282.7557067871094,0.15000000596046448,34.75444030761719
2763,31.33198356628418,-89.05711364746094,10041.8896484375,7.444797515869141,0.44147351384162903,229.0,1.9668434858322144,1.0,1.9668434858322144,16.0,0.0,0.008003449067473412,268.09271240234375,0.15000000596046448,32.956024169921875
2764,31.332380294799805,-89.05461883544922,10038.587890625,7.44464635848999,0.2693321108818054,230.0,1.9670740365982056,1.0,1.9670740365982056,16.0,0.0,0.008003783412277699,350.7205810546875,0.15000000596046448,43.11833572387695
2765,31.33277702331543,-89.0521240234375,10035.2861328125,7.4442830085754395,0.29716911911964417,230.0,1.9673047065734863,1.0,1.9673047065734863,16.0,0.0,0.008004313334822655,337.35882568359375,0.15000000596046448,41.48047637939453
2766,31.333173751831055,-89.04962921142578,10031.984375,7.4437079429626465,0.3257838785648346,230.0,1.9675354957580566,1.0,1.9675354957580566,16.0,0.0,0.008005039766430855,323.6237487792969,0.15000000596046448,39.796321868896484
2767,31.33357048034668,-89.04712677001953,10028.681640625,7.442920207977295,0.3550673723220825,230.0,1.967766284942627,1.0,1.967766284942627,16.0,0.0,0.00800596084445715,309.5676574707031,0.15000000596046448,38.07229995727539
2768,31.333967208862305,-89.04463195800781,10025.3798828125,7.441920757293701,0.38490796089172363,230.0,1.9679970741271973,1.0,1.9679970741271973,16.0,0.0,0.008007077500224113,295.2441711425781,0.15000000596046448,36.314979553222656
2769,31.33436393737793,-89.0421371459961,10022.078125,7.440709590911865,0.41519179940223694,230.0,1.9682279825210571,1.0,1.9682279825210571,16.0,0.0,0.008008389733731747,280.70794677734375,0.15000000596046448,34.53107452392578
2770,31.334760665893555,-89.03964233398438,10018.7763671875,7.439286231994629,0.44580334424972534,230.0,1.968458890914917,1.0,1.968458890914917,16.0,0.0,0.00800989754498005,266.014404296875,0.15000000596046448,32.72740173339844
2771,31.33515739440918,-89.03713989257812,10015.4736328125,7.43765115737915,0.4766256511211395,230.0,1.9686899185180664,1.0,1.9686899185180664,16.0,0.0,0.008011600002646446,251.21969604492188,0.15000000596046448,30.91085433959961
2772,31.335554122924805,-89.0346450805664,10012.171875,7.43580436706543,0.5075409412384033,230.0,1.9689209461212158,1.0,1.9689209461212158,16.0,0.0,0.008013498969376087,236.38034057617188,0.15000000596046448,29.088388442993164
2773,31.33595085144043,-89.03215026855469,10008.8701171875,7.433746337890625,0.5384310483932495,230.0,1.9691520929336548,1.0,1.9691520929336548,16.0,0.0,0.008015592582523823,221.5531005859375,0.15000000596046448,27.266984939575195
2774,31.336347579956055,-89.02965545654297,10005.568359375,7.431477069854736,0.5691776871681213,230.0,1.9693832397460938,1.0,1.9693832397460938,16.0,0.0,0.008017881773412228,206.79469299316406,0.15000000596046448,25.453624725341797
2775,31.336742401123047,-89.02715301513672,10002.265625,7.428996562957764,0.5996633172035217,230.0,1.9696143865585327,1.0,1.9696143865585327,16.0,0.0,0.008020366542041302,192.16162109375,0.15000000596046448,23.6552677154541
2776,31.337139129638672,-89.024658203125,9998.9638671875,7.426305770874023,0.6297709941864014,230.0,1.9698457717895508,1.0,1.9698457717895508,16.0,0.0,0.00802304595708847,177.7099151611328,0.15000000596046448,21.878820419311523
2777,31.337535858154297,-89.02216339111328,9995.662109375,7.423404693603516,0.6593854427337646,230.0,1.9700770378112793,1.0,1.9700770378112793,16.0,0.0,0.008025920018553734,163.49497985839844,0.15000000596046448,20.131107330322266
2778,31.337932586669922,-89.01966857910156,9992.3603515625,7.42029333114624,0.8850707411766052,231.0,1.9703084230422974,1.0,1.9703084230422974,16.0,0.0,0.008028988726437092,55.166053771972656,0.15000000596046448,6.793383598327637
2779,31.338329315185547,-89.01717376708984,9989.0576171875,7.416972637176514,0.8646039962768555,231.0,1.970539927482605,1.0,1.970539927482605,16.0,0.0,0.008032253012061119,64.9900894165039,0.15000000596046448,8.004096984863281
2780,31.338726043701172,-89.0146713256836,9985.755859375,7.413442611694336,0.8427380919456482,231.0,1.9707714319229126,1.0,1.9707714319229126,16.0,0.0,0.008035711012780666,75.48572540283203,0.15000000596046448,9.297819137573242
2781,31.339122772216797,-89.01217651367188,9982.4541015625,7.409703731536865,0.8195562958717346,231.0,1.9710029363632202,1.0,1.9710029363632202,16.0,0.0,0.008039363659918308,86.61299133300781,0.15000000596046448,10.669652938842773
2782,31.339519500732422,-89.00968170166016,9979.15234375,7.40575647354126,0.7951470017433167,231.0,1.9712345600128174,1.0,1.9712345600128174,16.0,0.0,0.00804321002215147,98.32945251464844,0.15000000596046448,12.114400863647461
2783,31.339916229248047,-89.00718688964844,9975.849609375,7.401601314544678,0.7696033120155334,231.0,1.9714661836624146,1.0,1.9714661836624146,16.0,0.0,0.008047251030802727,110.59040069580078,0.15000000596046448,13.626577377319336
2784,31.340312957763672,-89.00468444824219,9972.5478515625,7.3972392082214355,0.7430228590965271,231.0,1.9716979265213013,1.0,1.9716979265213013,16.0,0.0,0.008051484823226929,123.3490219116211,0.15000000596046448,15.200438499450684
2785,31.340709686279297,-89.00218963623047,9969.24609375,7.392670154571533,0.7155072093009949,231.0,1.9719297885894775,1.0,1.9719297885894775,16.0,0.0,0.00805591233074665,136.55654907226562,0.15000000596046448,16.829994201660156
2786,31.341106414794922,-88.99969482421875,9965.9443359375,7.387894630432129,0.6871615052223206,231.0,1.9721615314483643,1.0,1.9721615314483643,16.0,0.0,0.008060533553361893,150.16246032714844,0.15000000596046448,18.50904083251953
2787,31.341503143310547,-88.99720001220703,9962.6416015625,7.382913589477539,0.6580943465232849,231.0,1.97239351272583,1.0,1.97239351272583,16.0,0.0,0.00806534755975008,164.11471557617188,0.15000000596046448,20.23117446899414
2788,31.341899871826172,-88.99469757080078,9959.33984375,7.37772798538208,0.6284169554710388,231.0,1.9726253747940063,1.0,1.9726253747940063,16.0,0.0,0.008070354349911213,178.35986328125,0.15000000596046448,21.989824295043945
2789,31.342304229736328,-88.99212646484375,9955.0224609375,7.372337818145752,0.5982431173324585,231.0,2.0319182872772217,1.0,2.0319182872772217,16.0,0.0,0.008075718767940998,192.84332275390625,0.15000000596046448,24.4901180267334
2790,31.34270668029785,-88.98955535888672,9950.7041015625,7.366566181182861,0.5667691230773926,231.0,2.0315394401550293,1.0,2.0315394401550293,16.0,0.0,0.008081285282969475,207.95082092285156,0.15000000596046448,26.403766632080078
2791,31.343109130859375,-88.98697662353516,9946.3857421875,7.360581398010254,0.5350291132926941,231.0,2.031160354614258,1.0,2.031160354614258,16.0,0.0,0.008087052963674068,223.18601989746094,0.15000000596046448,28.332914352416992
2792,31.34351348876953,-88.98440551757812,9942.068359375,7.354383945465088,0.13560272753238678,232.0,2.0307817459106445,1.0,2.0307817459106445,16.0,0.0,0.008093021810054779,414.9106750488281,0.15000000596046448,52.66206359863281
2793,31.343915939331055,-88.9818344116211,9937.75,7.347975254058838,0.11451631784439087,232.0,2.0304031372070312,1.0,2.0304031372070312,16.0,0.0,0.008099191822111607,425.03216552734375,0.15000000596046448,53.93666458129883
2794,31.34432029724121,-88.97926330566406,9933.431640625,7.341355800628662,0.09500188380479813,232.0,2.030024528503418,1.0,2.030024528503418,16.0,0.0,0.008105561137199402,434.39910888671875,0.15000000596046448,55.11505126953125
2795,31.344722747802734,-88.9766845703125,9929.1142578125,7.334527969360352,0.07713791728019714,232.0,2.029646158218384,1.0,2.029646158218384,16.0,0.0,0.00811213068664074,442.9737854003906,0.15000000596046448,56.1925048828125
2796,31.34512710571289,-88.97411346435547,9924.7958984375,7.327491283416748,0.060996104031801224,232.0,2.0292680263519287,1.0,2.0292680263519287,16.0,0.0,0.008118897676467896,450.72186279296875,0.15000000596046448,57.16471862792969
2797,31.345529556274414,-88.97154235839844,9920.4775390625,7.320248126983643,0.046641070395708084,232.0,2.0288898944854736,1.0,2.0288898944854736,16.0,0.0,0.00812586396932602,457.6122741699219,0.15000000596046448,58.027809143066406
2798,31.34593391418457,-88.96896362304688,9916.16015625,7.312798976898193,0.03413012623786926,232.0,2.0285120010375977,1.0,2.0285120010375977,16.0,0.0,0.008133026771247387,463.6175537109375,0.15000000596046448,58.778358459472656
2799,31.346336364746094,-88.96639251708984,9911.841796875,7.305145263671875,0.023513037711381912,232.0,2.0281341075897217,1.0,2.0281341075897217,16.0,0.0,0.008140387013554573,468.7137451171875,0.15000000596046448,59.41339874267578
2800,31.34674072265625,-88.96382141113281,9907.5244140625,7.297288417816162,0.014831839129328728,232.0,2.027756452560425,1.0,2.027756452560425,16.0,0.0,0.008147943764925003,472.8807067871094,0.15000000596046448,59.93043518066406
2801,31.347143173217773,-88.96125030517578,9903.2060546875,7.289228916168213,0.008120673708617687,232.0,2.027379035949707,1.0,2.027379035949707,16.0,0.0,0.008155696094036102,476.1020812988281,0.15000000596046448,60.32746124267578
2802,31.34754753112793,-88.95867156982422,9898.8876953125,7.280969142913818,0.0034056585282087326,232.0,2.0270016193389893,1.0,2.0270016193389893,16.0,0.0,0.008163643069565296,478.36529541015625,0.15000000596046448,60.60295104980469
2803,31.347949981689453,-88.95610046386719,9894.5703125,7.272509574890137,0.0007047968101687729,232.0,2.0266244411468506,1.0,2.0266244411468506,16.0,0.0,0.008171784691512585,479.6617126464844,0.15000000596046448,60.755882263183594
2804,31.348352432250977,-88.95352935791016,9890.251953125,7.263851642608643,2.790996222756803e-05,232.0,2.026247262954712,1.0,2.026247262954712,16.0,0.0,0.008180119097232819,479.9866027832031,0.15000000596046448,60.78572082519531
2805,31.348756790161133,-88.9509506225586,9885.93359375,7.2549967765808105,0.173723965883255,233.0,2.0258703231811523,1.0,2.0258703231811523,16.0,0.0,0.008188647218048573,396.61248779296875,0.15000000596046448,50.21784210205078
2806,31.349159240722656,-88.94837951660156,9881.6162109375,7.245946407318115,0.1502876728773117,233.0,2.0254933834075928,1.0,2.0254933834075928,16.0,0.0,0.008197367191314697,407.8619079589844,0.15000000596046448,51.63260269165039
2807,31.349563598632812,-88.94580841064453,9877.2978515625,7.236701965332031,0.1282714307308197,233.0,2.0251166820526123,1.0,2.0251166820526123,16.0,0.0,0.008206279017031193,418.4297180175781,0.15000000596046448,52.96056365966797
2808,31.349966049194336,-88.94322967529297,9872.98046875,7.227264404296875,0.10776352137327194,233.0,2.024740219116211,1.0,2.024740219116211,16.0,0.0,0.00821538083255291,428.27349853515625,0.15000000596046448,54.1964111328125
2809,31.350370407104492,-88.94065856933594,9868.662109375,7.217635631561279,0.08884606510400772,233.0,2.0243637561798096,1.0,2.0243637561798096,16.0,0.0,0.008224673569202423,437.3538818359375,0.15000000596046448,55.33521270751953
2810,31.350772857666016,-88.9380874633789,9864.34375,7.2078166007995605,0.07159467786550522,233.0,2.0239875316619873,1.0,2.0239875316619873,16.0,0.0,0.008234154433012009,445.6345520019531,0.15000000596046448,56.3724250793457
2811,31.351177215576172,-88.93551635742188,9860.0263671875,7.19780969619751,0.05607815459370613,233.0,2.023611307144165,1.0,2.023611307144165,16.0,0.0,0.008243824355304241,453.0824890136719,0.15000000596046448,57.30392837524414
2812,31.351579666137695,-88.93293762207031,9855.7080078125,7.187614917755127,0.04235823079943657,233.0,2.023235321044922,1.0,2.023235321044922,16.0,0.0,0.008253682404756546,459.6680603027344,0.15000000596046448,58.126041412353516
2813,31.35198402404785,-88.93036651611328,9851.3896484375,7.177235126495361,0.030489327386021614,233.0,2.022859573364258,1.0,2.022859573364258,16.0,0.0,0.008263726718723774,465.3651123046875,0.15000000596046448,58.835514068603516
2814,31.352386474609375,-88.92779541015625,9847.072265625,7.166671276092529,0.020518328994512558,233.0,2.0224838256835938,1.0,2.0224838256835938,16.0,0.0,0.008273957297205925,470.1512145996094,0.15000000596046448,59.42957305908203
2815,31.35279083251953,-88.92521667480469,9842.75390625,7.155924320220947,0.012484424747526646,233.0,2.0221080780029297,1.0,2.0221080780029297,16.0,0.0,0.008284373208880424,474.0074768066406,0.15000000596046448,59.90589904785156
2816,31.353193283081055,-88.92264556884766,9838.435546875,7.144996643066406,0.006418952718377113,233.0,2.0217325687408447,1.0,2.0217325687408447,16.0,0.0,0.008294973522424698,476.9189147949219,0.15000000596046448,60.262657165527344
2817,31.353595733642578,-88.92007446289062,9834.1181640625,7.133889675140381,0.002345278626307845,233.0,2.021357297897339,1.0,2.021357297897339,16.0,0.0,0.008305758237838745,478.874267578125,0.15000000596046448,60.49850082397461
2818,31.354000091552734,-88.9175033569336,9829.7998046875,7.1226043701171875,0.0002787178091239184,233.0,2.020982027053833,1.0,2.020982027053833,16.0,0.0,0.008316724561154842,479.8662109375,0.15000000596046448,60.61256408691406
2819,31.35439682006836,-88.91497802734375,9824.7197265625,7.111143112182617,0.03961982578039169,234.0,1.9792430400848389,1.0,1.9792430400848389,16.0,0.0,0.008327648974955082,460.98248291015625,0.15000000596046448,57.02477264404297
2820,31.354793548583984,-88.91246032714844,9819.6396484375,7.099741458892822,0.028388291597366333,234.0,1.9791152477264404,1.0,1.9791152477264404,16.0,0.0,0.00833874847739935,466.3736267089844,0.15000000596046448,57.68794631958008
2821,31.35519027709961,-88.90994262695312,9814.5595703125,7.088172435760498,0.0189801175147295,234.0,1.978987455368042,1.0,1.978987455368042,16.0,0.0,0.00835002213716507,470.8895568847656,0.15000000596046448,58.24278259277344
2822,31.355587005615234,-88.90741729736328,9809.48046875,7.076436996459961,0.011431310325860977,234.0,1.978859782218933,1.0,1.978859782218933,16.0,0.0,0.008361469954252243,474.5129699707031,0.15000000596046448,58.687164306640625
2823,31.35598373413086,-88.90489959716797,9804.400390625,7.064537048339844,0.005770673975348473,234.0,1.9787321090698242,1.0,1.9787321090698242,16.0,0.0,0.00837309006601572,477.2300720214844,0.15000000596046448,59.019405364990234
2824,31.356380462646484,-88.90238189697266,9799.3203125,7.052474021911621,0.002019712468609214,234.0,1.9786043167114258,1.0,1.9786043167114258,16.0,0.0,0.008384883403778076,479.0305480957031,0.15000000596046448,59.238243103027344
2825,31.35677719116211,-88.89985656738281,9794.240234375,7.040249347686768,0.00019254513608757406,234.0,1.978476643562317,1.0,1.978476643562317,16.0,0.0,0.008396847173571587,479.9075927734375,0.15000000596046448,59.342872619628906
2826,31.357173919677734,-88.8973388671875,9789.16015625,7.027864933013916,0.0002958565892186016,234.0,1.9783490896224976,1.0,1.9783490896224976,16.0,0.0,0.008408982306718826,479.8580017089844,0.15000000596046448,59.33291244506836
2827,31.35757064819336,-88.89482116699219,9784.080078125,7.015321254730225,0.0023288745433092117,234.0,1.9782214164733887,1.0,1.9782214164733887,16.0,0.0,0.008421286940574646,478.88214111328125,0.15000000596046448,59.208431243896484
2828,31.357967376708984,-88.89230346679688,9779.0,7.002620697021484,0.006283375434577465,234.0,1.9780937433242798,1.0,1.9780937433242798,16.0,0.0,0.008433761075139046,476.9839782714844,0.15000000596046448,58.969940185546875
2829,31.35836410522461,-88.88977813720703,9773.919921875,6.989764213562012,0.012143720872700214,234.0,1.9779661893844604,1.0,1.9779661893844604,16.0,0.0,0.008446402847766876,474.1710205078125,0.15000000596046448,58.61838912963867
2830,31.358760833740234,-88.88726043701172,9768.83984375,6.9767537117004395,0.019886920228600502,234.0,1.9778385162353516,1.0,1.9778385162353516,16.0,0.0,0.008459213189780712,470.45428466796875,0.15000000596046448,58.1551628112793
2831,31.35915756225586,-88.8847427368164,9763.759765625,6.963590145111084,0.029482722282409668,234.0,1.9777109622955322,1.0,1.9777109622955322,16.0,0.0,0.008472190238535404,465.8482971191406,0.15000000596046448,57.58208084106445
2832,31.35955238342285,-88.88221740722656,9758.6796875,6.950275897979736,0.040893737226724625,234.0,1.977583408355713,1.0,1.977583408355713,16.0,0.0,0.008485333062708378,460.3710021972656,0.15000000596046448,56.9013786315918
2833,31.359949111938477,-88.87969970703125,9753.599609375,6.936812400817871,0.9458686709403992,235.0,1.9774558544158936,1.0,1.9774558544158936,16.0,0.0,0.008498640730977058,25.983036041259766,0.15000000596046448,3.2112691402435303
2834,31.3603458404541,-88.87718200683594,9748.51953125,6.923200607299805,0.9590566754341125,235.0,1.9773283004760742,1.0,1.9773283004760742,16.0,0.0,0.008512113243341446,19.652807235717773,0.15000000596046448,2.428753137588501
2835,31.360742568969727,-88.8746566772461,9743.4404296875,6.90944242477417,0.9704728722572327,235.0,1.751432180404663,0.8858140707015991,1.9772007465362549,16.0,0.12743563950061798,0.008525748737156391,14.173025131225586,0.15000000596046448,1.751432180404663
2836,31.36113929748535,-88.87213897705078,9738.3603515625,6.895539283752441,0.9800736308097839,235.0,1.1818773746490479,0.5977913737297058,1.9770731925964355,16.0,0.6651115417480469,0.008539547212421894,9.564661979675293,0.15000000596046448,1.1818773746490479
2837,31.361536026000977,-88.86962127685547,9733.2802734375,6.881492614746094,0.9878222346305847,235.0,0.7222430109977722,0.3653327524662018,1.9769457578659058,16.0,1.7172054052352905,0.00855350773781538,5.8453240394592285,0.15000000596046448,0.7222430109977722
